JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, JetPt5, JetEta5, JetPhi5, JetMass5, JetBTagger5, JetPt6, JetEta6, JetPhi6, JetMass6, JetBTagger6, ZZPt, ZZPhi, ZZEta, ZZMass, weight
76.3146 ,0.562185 ,0.184885 ,15.6075 ,0.0268017 ,58.2355 ,1.89245 ,-2.83264 ,11.4419 ,0.99198 ,42.6618 ,0.954635 ,2.00563 ,8.97627 ,0.0299587 ,40.1069 ,0.941365 ,-2.87572 ,6.37897 ,0.418274 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,76.1228 ,2.50271 ,0.194831 ,132.148 ,1.43175e-05
178.048 ,2.63304 ,2.25922 ,17.6548 ,-2 ,68.8235 ,-0.176485 ,0.518916 ,8.10071 ,0.00863835 ,58.8779 ,0.206982 ,-0.718499 ,10.742 ,0.0358237 ,38.6331 ,1.34022 ,-2.54351 ,7.19235 ,0.511461 ,30.6609 ,-1.14382 ,-2.23593 ,6.50729 ,0.984214 ,-999 ,-999 ,-999 ,-999 ,-999 ,60.3844 ,-0.260316 ,1.00213 ,121.953 ,6.49237e-05
90.3391 ,1.13818 ,0.808325 ,17.5645 ,0.0113936 ,66.9452 ,-1.2017 ,-0.123779 ,13.4535 ,0.94981 ,59.1067 ,1.85252 ,3.03866 ,12.1053 ,0.501806 ,40.5653 ,-0.105021 ,0.510164 ,8.5462 ,0.0536146 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,71.9351 ,-2.35977 ,0.105192 ,128.268 ,6.00757e-05
170.125 ,0.188135 ,-1.9979 ,15.1808 ,0.520825 ,117.527 ,1.05242 ,-2.27715 ,7.91211 ,0.0164294 ,61.9849 ,-0.893694 ,-1.12011 ,6.14789 ,0.0151415 ,51.2954 ,1.44667 ,0.00957493 ,12.7157 ,0.0226222 ,49.1302 ,-1.72529 ,0.968607 ,4.71451 ,0.860093 ,-999 ,-999 ,-999 ,-999 ,-999 ,246.916 ,1.44668 ,-0.862459 ,123.057 ,7.46016e-05
210.546 ,0.927542 ,2.32991 ,24.4292 ,0.986822 ,117.363 ,0.598719 ,-2.40168 ,13.9912 ,0.077816 ,81.8812 ,1.40309 ,-2.09021 ,13.6142 ,0.0113677 ,75.4045 ,-0.0368246 ,1.86756 ,13.5601 ,0.0367936 ,68.3214 ,0.571585 ,2.72425 ,8.76196 ,0.0146183 ,63.7648 ,1.11735 ,-1.07653 ,12.1825 ,0.371019 ,320.062 ,-0.0570929 ,0.962941 ,120.603 ,6.4471e-05
91.2098 ,0.933992 ,1.51262 ,14.989 ,0.0113463 ,80.8766 ,-0.261562 ,-0.156496 ,8.29866 ,0.852 ,78.1617 ,-0.98325 ,-1.50947 ,7.77994 ,0.00836389 ,43.6174 ,3.92759 ,-1.9062 ,8.63086 ,-2 ,35.4133 ,-1.31428 ,-0.843919 ,7.66482 ,0.138429 ,31.5973 ,-3.48466 ,2.30731 ,5.50151 ,-2 ,87.6459 ,-2.78957 ,-1.00518 ,120.937 ,6.43421e-05
191.111 ,-0.599248 ,0.542172 ,24.6784 ,0.558967 ,86.0491 ,-0.129093 ,-3.12697 ,13.9744 ,0.118869 ,83.8499 ,-1.16733 ,0.487134 ,11.3327 ,0.0209829 ,53.0347 ,1.45531 ,-2.46484 ,7.70748 ,0.125742 ,40.383 ,1.58456 ,0.0228869 ,9.78679 ,0.0195284 ,-999 ,-999 ,-999 ,-999 ,-999 ,459.93 ,-2.65686 ,0.453847 ,124.217 ,4.75457e-05
63.8628 ,1.36732 ,-0.684462 ,8.28843 ,0.0140512 ,54.8437 ,-1.52717 ,2.94265 ,5.54441 ,0.00821511 ,45.5059 ,0.875856 ,2.16673 ,7.4073 ,0.837478 ,42.7997 ,-1.61843 ,-1.16441 ,7.04208 ,0.0417226 ,36.8642 ,-0.147926 ,-0.099973 ,4.13339 ,0.0185396 ,-999 ,-999 ,-999 ,-999 ,-999 ,86.3098 ,1.23278 ,-0.166767 ,124.649 ,8.39209e-05
197.905 ,-0.170346 ,-1.07702 ,22.1813 ,0.966685 ,142.711 ,-1.43871 ,-1.65557 ,18.066 ,0.0109793 ,131.595 ,-1.42022 ,1.09035 ,16.5457 ,0.837322 ,114.386 ,-1.52752 ,-2.37351 ,17.2267 ,0.0380724 ,104.878 ,0.206196 ,-1.84972 ,11.4943 ,0.0141611 ,95.9081 ,0.222305 ,1.387 ,10.5527 ,0.0163619 ,277.504 ,1.61029 ,-0.98869 ,124.309 ,8.05954e-05
350.669 ,-0.842144 ,-2.75868 ,62.9759 ,0.937 ,242.853 ,-0.283516 ,-2.85209 ,21.9234 ,0.00851966 ,183.863 ,1.17014 ,0.209624 ,18.744 ,0.648674 ,163.357 ,0.486115 ,0.800294 ,28.788 ,0.602141 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,176.303 ,0.0374476 ,-0.585632 ,125.463 ,3.3462e-05
164.979 ,-2.54183 ,-1.27214 ,21.2982 ,0.53426 ,70.473 ,-0.806722 ,-0.214358 ,12.5543 ,0.989339 ,50.0892 ,0.0229993 ,-1.18525 ,7.694 ,0.0461427 ,41.5362 ,-3.32707 ,1.88819 ,7.17863 ,-2 ,35.0613 ,1.87533 ,-0.209272 ,5.54308 ,-2 ,30.2731 ,-4.53993 ,-2.40648 ,5.58552 ,-2 ,217.496 ,2.34657 ,-0.099435 ,123.878 ,5.02338e-05
98.9689 ,-0.38213 ,0.365796 ,16.0446 ,0.50742 ,78.1464 ,0.742678 ,1.05372 ,12.5812 ,0.0166911 ,70.7718 ,-1.17409 ,0.645495 ,8.10741 ,0.387302 ,70.5136 ,-0.209352 ,1.81645 ,15.1056 ,0.0238222 ,35.1403 ,-0.819793 ,1.82823 ,6.3332 ,0.0171528 ,-999 ,-999 ,-999 ,-999 ,-999 ,297.825 ,-2.15935 ,-0.59961 ,124.72 ,6.9862e-05
130.792 ,-0.547673 ,-0.150467 ,13.0752 ,0.714684 ,82.9204 ,0.023145 ,-0.200132 ,13.7266 ,0.976614 ,44.3546 ,-1.47019 ,-0.0367308 ,7.34524 ,0.10537 ,33.3753 ,1.44084 ,0.476611 ,7.80594 ,0.0989672 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,278.626 ,-2.90393 ,0.0112833 ,123.112 ,6.71797e-05
122.535 ,0.846127 ,-1.39284 ,15.8298 ,0.0129636 ,121.118 ,-0.000466106 ,-1.05215 ,13.0837 ,0.992685 ,72.7683 ,-4.44274 ,-0.773129 ,12.5486 ,-2 ,62.9826 ,3.33832 ,0.351485 ,10.7878 ,-2 ,62.7904 ,1.20339 ,-0.589299 ,10.8744 ,0.0538755 ,-999 ,-999 ,-999 ,-999 ,-999 ,301.862 ,2.40991 ,-1.17356 ,121.793 ,6.21089e-05
165.032 ,-0.135215 ,0.920322 ,17.4566 ,0.869184 ,138.023 ,0.122399 ,-2.89177 ,16.7217 ,0.0142369 ,116.461 ,1.16548 ,-3.1039 ,16.6167 ,0.753243 ,38.4713 ,-0.952409 ,-1.36057 ,7.83778 ,0.856678 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,229.065 ,-0.443725 ,-0.197819 ,123.887 ,5.55503e-05
130.794 ,-0.547056 ,-2.81828 ,12.5368 ,0.97326 ,72.6456 ,-0.592722 ,2.07508 ,6.77553 ,0.0191031 ,57.7356 ,-0.308498 ,0.634329 ,7.5787 ,0.274232 ,30.1385 ,1.06943 ,1.30892 ,4.75352 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,136.198 ,-0.386225 ,1.18545 ,125.959 ,6.34364e-05
93.2704 ,1.17386 ,2.78482 ,13.8575 ,0.990254 ,58.3455 ,0.116561 ,-2.5625 ,9.76145 ,0.0274857 ,58.0844 ,3.62975 ,-0.185083 ,10.775 ,-2 ,52.1039 ,-0.257042 ,-1.47886 ,12.2833 ,0.142135 ,40.1494 ,0.181358 ,1.49893 ,6.73407 ,0.876832 ,-999 ,-999 ,-999 ,-999 ,-999 ,89.0865 ,0.615724 ,-0.112279 ,123.243 ,5.96175e-05
132.143 ,-0.675953 ,1.7285 ,20.4687 ,0.037728 ,107.925 ,-0.902143 ,-1.65895 ,14.9658 ,0.025256 ,84.478 ,-1.0221 ,-0.856334 ,13.6274 ,0.475147 ,66.4434 ,-0.5743 ,2.82097 ,10.1701 ,0.995407 ,41.2762 ,-1.14199 ,-3.06205 ,7.7447 ,0.107998 ,-999 ,-999 ,-999 ,-999 ,-999 ,120.627 ,-0.36567 ,-1.37769 ,119.883 ,2.1318e-05
162.763 ,-2.17911 ,0.786215 ,17.6503 ,0.971911 ,130.317 ,0.876945 ,-3.01855 ,25.7243 ,0.0648971 ,99.3479 ,0.0282545 ,0.781611 ,12.6646 ,0.415049 ,74.445 ,-2.91173 ,1.53644 ,9.47411 ,-2 ,53.8919 ,1.05731 ,0.73531 ,7.89123 ,0.0645344 ,-999 ,-999 ,-999 ,-999 ,-999 ,271.169 ,-1.80164 ,-1.77989 ,125.337 ,6.35295e-05
101.639 ,-1.83567 ,-1.87149 ,14.855 ,0.0598726 ,87.0664 ,1.00675 ,-2.57122 ,8.47005 ,0.998058 ,71.3712 ,0.410131 ,-1.06141 ,8.14784 ,0.00893435 ,44.4247 ,-0.78977 ,-2.2906 ,5.63634 ,0.815777 ,40.3251 ,-1.8796 ,-1.28823 ,7.37673 ,0.0260762 ,-999 ,-999 ,-999 ,-999 ,-999 ,359.567 ,1.32001 ,-0.114088 ,123.559 ,6.56023e-05
234.034 ,-0.275485 ,-0.35296 ,21.3553 ,0.984963 ,232.494 ,0.844892 ,2.61066 ,18.2097 ,0.0268633 ,107.07 ,1.06444 ,1.53955 ,18.2342 ,0.266341 ,88.4918 ,-0.376818 ,0.418057 ,16.6984 ,0.096921 ,34.0137 ,3.48114 ,-0.744207 ,6.15847 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,217.653 ,-2.19359 ,1.19226 ,119.367 ,6.15923e-05
183.193 ,-0.526097 ,-1.40344 ,30.6352 ,0.0605297 ,131.032 ,1.78133 ,1.85708 ,23.9337 ,0.0690768 ,93.8207 ,1.11925 ,2.65475 ,18.2082 ,0.0363328 ,81.6561 ,-1.63565 ,-0.948478 ,11.3144 ,0.997672 ,50.7621 ,1.67392 ,2.95774 ,7.45516 ,0.0344981 ,32.5145 ,-0.826015 ,-2.81848 ,8.37087 ,0.0587318 ,195.881 ,0.980816 ,-1.35534 ,121.167 ,4.29573e-05
104.677 ,-0.279019 ,-0.172772 ,15.3551 ,0.705824 ,77.829 ,-0.021251 ,1.73191 ,12.7707 ,0.957444 ,70.2244 ,-0.983964 ,2.12912 ,11.5036 ,0.0275461 ,51.8417 ,0.443637 ,-1.36886 ,7.22773 ,0.489642 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,39.6309 ,-1.90554 ,0.494175 ,120.352 ,5.5451e-05
65.0296 ,-2.0056 ,-0.725525 ,10.1169 ,0.0381158 ,63.4059 ,0.0800088 ,1.96855 ,7.80684 ,0.163738 ,60.62 ,0.601716 ,-1.45984 ,5.72251 ,0.441401 ,41.1692 ,0.0400494 ,-0.577229 ,9.62142 ,0.0466982 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,227.326 ,2.16064 ,-1.17672 ,124.714 ,6.17804e-05
83.0988 ,-1.4856 ,1.67529 ,11.8279 ,0.0136772 ,69.5279 ,-0.0494675 ,-0.380805 ,12.0822 ,0.996463 ,66.7786 ,-0.0603262 ,-2.74622 ,8.73071 ,0.0285681 ,55.5548 ,-2.08515 ,2.96006 ,7.08951 ,0.0242026 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,34.3874 ,-0.237185 ,-1.17284 ,128.129 ,6.17601e-05
173.984 ,1.39856 ,-2.27069 ,21.9861 ,0.0125673 ,66.5584 ,1.2703 ,0.213763 ,14.2041 ,0.037548 ,65.892 ,0.251535 ,-2.26251 ,15.0163 ,0.285738 ,54.0023 ,-0.210485 ,0.00172503 ,8.04834 ,0.995731 ,40.6046 ,2.07525 ,-2.79329 ,7.78512 ,0.0267681 ,31.1992 ,-0.359699 ,2.12206 ,4.05228 ,0.956265 ,147.617 ,0.732735 ,-0.0701901 ,112.358 ,6.72798e-05
93.8217 ,-0.3126 ,1.71619 ,14.8809 ,0.0159393 ,89.9112 ,-0.950135 ,2.33703 ,14.102 ,0.0382876 ,86.3733 ,-0.633586 ,-2.97753 ,14.6393 ,0.0593616 ,38.3987 ,-1.32264 ,-2.37174 ,7.36712 ,0.880932 ,31.6841 ,-1.05126 ,0.659413 ,7.25793 ,0.538598 ,30.2716 ,1.24763 ,-3.06472 ,9.03383 ,0.16652 ,174.185 ,-0.490028 ,0.559972 ,125.889 ,4.85008e-05
147.413 ,0.586006 ,-1.74409 ,18.4072 ,0.550189 ,117.079 ,0.217151 ,0.963184 ,16.447 ,0.079897 ,78.3471 ,1.33405 ,-0.315571 ,13.7992 ,0.0374102 ,35.8553 ,1.65945 ,1.73245 ,6.91212 ,0.0271737 ,34.5703 ,1.88985 ,-1.93608 ,6.19062 ,0.0798469 ,31.6721 ,-0.890635 ,2.85377 ,6.72718 ,0.201933 ,107.681 ,1.98051 ,-0.800995 ,123.455 ,6.02002e-05
186.064 ,-1.43871 ,-2.02428 ,24.0048 ,0.0264485 ,175.051 ,0.657428 ,2.43956 ,27.8095 ,0.639256 ,118.395 ,-0.699243 ,1.58507 ,14.5838 ,0.771262 ,65.8794 ,0.748634 ,1.56425 ,9.39541 ,0.0452697 ,55.8577 ,2.66936 ,-0.710143 ,13.6651 ,0.139278 ,33.3459 ,-0.207324 ,0.601704 ,6.91031 ,0.0151548 ,235.846 ,-0.482465 ,-1.11137 ,126.464 ,7.92914e-05
133.615 ,0.36879 ,1.09221 ,16.5467 ,0.0417838 ,98.8203 ,0.701192 ,1.69108 ,24.745 ,0.0362257 ,95.7218 ,-1.04102 ,-1.56731 ,16.0874 ,0.155802 ,64.845 ,-2.08953 ,1.77098 ,8.79048 ,0.466103 ,54.8867 ,-1.55549 ,-0.474633 ,9.7381 ,0.0284804 ,-999 ,-999 ,-999 ,-999 ,-999 ,70.4737 ,-1.65362 ,-0.899361 ,124.344 ,5.34536e-05
60.3995 ,1.30646 ,2.33799 ,8.45841 ,0.0283429 ,58.6276 ,-1.02331 ,-1.80206 ,9.53977 ,0.0648565 ,57.5253 ,2.44335 ,-1.73033 ,11.1449 ,0.0342883 ,54.2546 ,-1.62979 ,0.0128286 ,9.61425 ,0.0166093 ,53.7597 ,0.0146908 ,-1.26784 ,8.75531 ,0.944278 ,41.1531 ,0.666867 ,-0.838501 ,5.88191 ,0.904197 ,133.347 ,2.23504 ,1.03767 ,122.562 ,5.63167e-05
151.566 ,0.589922 ,2.83269 ,10.913 ,0.366849 ,85.2027 ,0.906168 ,-0.682309 ,11.9327 ,0.0095817 ,76.4557 ,1.31254 ,-1.35735 ,10.719 ,0.0219 ,60.9781 ,0.82162 ,-0.0217644 ,7.62799 ,0.487335 ,54.5473 ,1.51214 ,0.092699 ,7.91172 ,0.0297825 ,-999 ,-999 ,-999 ,-999 ,-999 ,17.0819 ,2.60498 ,2.1401 ,110.197 ,5.80785e-05
132.655 ,1.47049 ,2.88225 ,20.6985 ,0.04711 ,126.536 ,2.42291 ,3.04611 ,14.941 ,0.99844 ,94.1564 ,1.67869 ,-2.68507 ,13.4051 ,0.105127 ,73.4728 ,1.10144 ,1.57495 ,11.615 ,0.994656 ,59.7765 ,1.77729 ,-0.274561 ,9.99328 ,0.0384433 ,30.6021 ,1.00377 ,-0.0178969 ,7.04528 ,0.0225267 ,192.051 ,-0.307682 ,0.329132 ,124.639 ,1.22586e-05
163.73 ,-0.148868 ,2.23905 ,18.9148 ,0.855145 ,74.8298 ,1.83445 ,1.22539 ,15.9573 ,0.0485583 ,53.8805 ,-0.19173 ,-1.55892 ,10.9539 ,0.683998 ,42.1767 ,0.0266672 ,1.42891 ,10.515 ,0.0721992 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,241.54 ,-1.3274 ,0.381873 ,133.686 ,1.99961e-05
486.847 ,-0.302743 ,0.0700404 ,86.0948 ,0.027845 ,160.18 ,0.084435 ,-2.93844 ,15.18 ,0.907655 ,136.392 ,-0.396376 ,0.51066 ,10.8459 ,0.0196979 ,129.092 ,0.278668 ,2.80217 ,13.6736 ,0.0200598 ,59.1414 ,-0.178859 ,1.98719 ,8.36693 ,0.681787 ,30.4016 ,-0.393303 ,-0.456356 ,3.71922 ,0.240264 ,382.753 ,-2.70298 ,-0.369008 ,123.833 ,6.1078e-05
126.74 ,0.453704 ,-1.4004 ,14.2624 ,0.0241259 ,86.796 ,0.88419 ,1.63359 ,13.5678 ,0.965556 ,72.3576 ,0.678529 ,-2.23374 ,10.5251 ,0.0427745 ,41.6509 ,-1.61094 ,-0.628017 ,6.73418 ,-2 ,33.6459 ,0.624359 ,0.306586 ,5.38482 ,0.0205026 ,32.5788 ,-0.152667 ,0.0637296 ,6.55924 ,0.487953 ,53.1619 ,2.65536 ,-0.88998 ,125.534 ,5.47354e-05
249.131 ,2.16858 ,-0.837775 ,28.7705 ,0.958052 ,156.792 ,-0.275046 ,-2.90597 ,16.2004 ,0.0593398 ,55.0242 ,1.34985 ,-0.763914 ,7.74418 ,0.0205594 ,54.6601 ,2.44303 ,-1.82983 ,12.9476 ,0.0448443 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,338.607 ,1.60169 ,1.74971 ,126.547 ,5.84717e-05
1365.37 ,-0.792183 ,0.739235 ,196.95 ,0.165112 ,486.447 ,-0.124193 ,-1.96118 ,47.3107 ,0.63392 ,204.039 ,0.270102 ,-2.12809 ,18.2253 ,0.997069 ,45.9411 ,-0.414736 ,-1.53426 ,4.96042 ,0.0339546 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,834.626 ,-2.74941 ,-0.0585445 ,124.329 ,6.51467e-05
294.737 ,-0.0538108 ,-0.771065 ,25.9271 ,0.930538 ,232.831 ,-1.85959 ,1.88714 ,46.6623 ,0.0636074 ,76.9127 ,-2.13902 ,0.904611 ,9.32082 ,0.0251236 ,72.4927 ,0.0966162 ,0.0154387 ,10.3034 ,0.0197202 ,58.4493 ,-1.49073 ,2.25084 ,8.23008 ,0.0442616 ,40.1557 ,-0.22493 ,-1.59088 ,7.22549 ,0.0235704 ,254.215 ,-2.69892 ,0.852519 ,122.719 ,6.31139e-05
195.92 ,1.47051 ,0.399666 ,21.2495 ,0.981558 ,166.66 ,1.36349 ,1.12849 ,14.8202 ,0.0658296 ,107.277 ,0.889865 ,-2.64417 ,23.4356 ,0.0539306 ,76.2121 ,0.164904 ,3.06699 ,12.8203 ,0.101683 ,75.3887 ,-0.155264 ,0.669649 ,12.5126 ,0.0248183 ,38.5269 ,-1.16611 ,1.59054 ,7.69153 ,0.0604225 ,173.252 ,-1.80424 ,-0.882018 ,124.219 ,4.91939e-05
155.255 ,-1.24666 ,3.06273 ,23.8909 ,0.0158347 ,93.4838 ,1.45943 ,-3.1324 ,9.66874 ,0.655982 ,86.6162 ,-1.58809 ,-2.00833 ,12.3203 ,0.999187 ,62.7073 ,-0.760262 ,-2.56437 ,10.6364 ,0.0430725 ,47.5735 ,0.566754 ,2.39971 ,7.8083 ,0.0264469 ,-999 ,-999 ,-999 ,-999 ,-999 ,314.877 ,0.206005 ,0.535922 ,126.256 ,3.34875e-05
133.033 ,-0.8164 ,-2.03877 ,15.9637 ,0.988584 ,86.3772 ,-2.56913 ,-2.82205 ,7.99744 ,0.183778 ,72.9742 ,-1.16178 ,-1.53677 ,10.7662 ,0.0169731 ,72.2121 ,2.3121 ,-1.25479 ,10.5446 ,0.992592 ,59.8947 ,-0.683643 ,2.85839 ,7.80457 ,0.0227597 ,-999 ,-999 ,-999 ,-999 ,-999 ,559.499 ,1.42555 ,0.59562 ,125.677 ,3.51792e-05
201.139 ,0.098098 ,-0.71056 ,25.6119 ,0.999093 ,108.016 ,0.457535 ,2.87244 ,14.7678 ,0.193333 ,107.55 ,2.15061 ,1.8011 ,12.3485 ,0.983678 ,88.4706 ,-0.463145 ,2.72464 ,17.765 ,0.23297 ,48.8671 ,-0.212754 ,-0.120829 ,8.39371 ,0.0251283 ,36.9798 ,1.29067 ,-2.26692 ,6.30174 ,0.0122717 ,99.386 ,-0.345002 ,1.82571 ,118.509 ,6.13706e-05
413.213 ,-0.645667 ,-0.350256 ,69.6967 ,0.7319 ,128.708 ,-0.649247 ,1.82647 ,16.727 ,0.250018 ,72.8977 ,-0.56503 ,-1.08511 ,11.7069 ,0.0489325 ,64.1278 ,-1.11843 ,-0.595051 ,13.2746 ,0.0304117 ,43.2489 ,3.04569 ,2.89283 ,7.59683 ,-2 ,30.6845 ,-0.128732 ,-0.455927 ,6.57849 ,0.0224543 ,557.583 ,2.98253 ,-0.863371 ,125.39 ,5.01667e-05
189.916 ,0.214621 ,1.3043 ,29.0186 ,0.0529239 ,58.6704 ,-0.283795 ,-1.1987 ,12.0084 ,0.0133189 ,57.2262 ,1.19322 ,2.00776 ,10.5947 ,0.305847 ,43.3406 ,-0.811017 ,-0.197718 ,7.91142 ,0.0536384 ,40.5597 ,0.115164 ,2.49179 ,9.31346 ,0.0290919 ,35.3608 ,-1.47972 ,-2.75847 ,5.48202 ,0.558019 ,209.214 ,-2.06984 ,-0.51101 ,122.209 ,2.49475e-05
70.854 ,-1.11397 ,2.46518 ,10.4469 ,0.10163 ,66.1133 ,0.488807 ,-0.340829 ,10.5148 ,0.0127595 ,60.1095 ,0.687599 ,2.9295 ,7.27184 ,0.816177 ,46.2555 ,1.50797 ,0.518815 ,8.20817 ,0.0184427 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,94.0669 ,-2.12199 ,0.42682 ,124.985 ,6.6256e-05
108.529 ,-1.63839 ,1.35114 ,20.4621 ,0.870246 ,85.2901 ,-1.87439 ,-2.36916 ,16.1318 ,0.0382888 ,59.3308 ,-0.671061 ,-2.62884 ,9.78907 ,0.0299699 ,52.5168 ,0.703421 ,-0.932146 ,11.9956 ,0.0727788 ,47.3366 ,0.0991508 ,-2.9097 ,8.5294 ,0.999578 ,37.3452 ,-2.30835 ,-1.84532 ,6.80365 ,0.0724711 ,217.344 ,0.578734 ,-0.388291 ,124.583 ,3.15455e-05
132.069 ,-1.10196 ,-0.202002 ,13.3075 ,0.931425 ,87.2553 ,1.40748 ,2.16039 ,8.33925 ,0.998616 ,86.7443 ,-0.805594 ,0.956236 ,14.8652 ,0.0286409 ,46.2971 ,0.177356 ,2.49658 ,7.21562 ,0.032292 ,39.5201 ,0.418905 ,-1.54339 ,3.74753 ,0.0340424 ,-999 ,-999 ,-999 ,-999 ,-999 ,128.922 ,-2.46642 ,-0.461466 ,125.045 ,7.83895e-05
124.653 ,-1.25707 ,1.89633 ,15.6308 ,0.818414 ,106.801 ,-1.49918 ,-1.08164 ,23.0565 ,0.0238479 ,85.2136 ,-1.62584 ,2.71815 ,12.7081 ,0.0524887 ,49.6102 ,-0.864276 ,-2.82837 ,7.76868 ,0.857735 ,37.8992 ,-1.69154 ,-0.509394 ,6.03678 ,0.202085 ,-999 ,-999 ,-999 ,-999 ,-999 ,89.69 ,0.183861 ,-1.53793 ,125.566 ,2.86045e-05
87.1413 ,-0.281897 ,-2.11274 ,13.4004 ,0.996113 ,79.2914 ,-1.29585 ,2.61639 ,9.47727 ,0.0350927 ,76.5721 ,-1.10727 ,-2.79754 ,10.9254 ,0.0518794 ,44.0525 ,-1.72868 ,-0.656966 ,10.5776 ,0.0166195 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,181.099 ,0.79462 ,-0.887673 ,117.996 ,6.15809e-05
138.497 ,0.544768 ,-0.873886 ,15.1167 ,0.0370906 ,94.5479 ,-0.304946 ,1.79678 ,8.04048 ,-2 ,39.4104 ,-2.15381 ,1.14031 ,9.96445 ,0.999238 ,35.7168 ,-1.45615 ,2.15042 ,7.48826 ,0.0688456 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,135.822 ,-2.43967 ,0.551269 ,122.307 ,3.63603e-05
151.062 ,-2.19526 ,0.985939 ,13.8343 ,0.975771 ,98.5128 ,-0.508702 ,-1.00607 ,13.018 ,0.0345626 ,85.1071 ,-1.32772 ,2.27571 ,11.4476 ,0.0996496 ,75.7147 ,0.442008 ,0.231898 ,9.68969 ,0.00856623 ,30.2244 ,0.648658 ,-1.17421 ,4.87805 ,0.0116801 ,-999 ,-999 ,-999 ,-999 ,-999 ,212.728 ,-2.58127 ,-1.84145 ,123.68 ,6.3609e-05
143.683 ,-0.983764 ,0.638953 ,21.1789 ,0.666412 ,83.7441 ,-0.865619 ,-1.47903 ,11.6529 ,0.49741 ,49.1905 ,-0.119906 ,-2.55002 ,9.7584 ,0.0531449 ,36.7658 ,-1.00144 ,2.55337 ,6.21384 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,65.2223 ,2.02712 ,1.10822 ,126.292 ,7.06145e-06
105.706 ,0.528214 ,-1.25041 ,19.0808 ,0.123125 ,93.6134 ,-0.442637 ,0.220862 ,8.45462 ,0.0112669 ,79.0877 ,-0.0265088 ,2.56808 ,12.8436 ,0.0331247 ,46.5489 ,-1.2258 ,-1.9997 ,7.45214 ,0.569468 ,30.7485 ,3.5607 ,2.95987 ,6.61098 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,61.1288 ,1.05069 ,0.315495 ,126.19 ,8.5561e-05
131.224 ,-1.07683 ,3.04932 ,19.4662 ,0.692366 ,84.7625 ,1.40097 ,-1.59842 ,14.2619 ,0.0166403 ,54.9775 ,-0.683211 ,0.918853 ,10.6813 ,0.0115929 ,42.1537 ,-1.57772 ,1.43964 ,8.43906 ,0.0121382 ,38.2537 ,1.83246 ,0.997653 ,7.15338 ,0.199389 ,37.8101 ,-0.028069 ,2.66959 ,7.22492 ,0.0195679 ,193.625 ,-0.186927 ,0.317973 ,122.48 ,6.20128e-05
53.7444 ,-0.686651 ,1.53681 ,12.6385 ,0.0252409 ,45.3142 ,-0.239859 ,3.04802 ,8.19858 ,0.568983 ,35.6173 ,-0.709169 ,-2.02905 ,7.15084 ,0.951328 ,32.8711 ,-0.196941 ,1.25729 ,6.82431 ,0.032201 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,219.628 ,-0.564015 ,-1.23536 ,122.43 ,8.48397e-05
