JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, ZZPt, ZZPhi, ZZEta, ZZMass, weight
504.599,-0.436139,-2.50495,97.292,0.0957528,178.899,-1.62068,0.172843,20.1694,0.0134844,90.3156,-0.109965,0.414749,11.2141,0.0509888,88.5096,-0.744452,-1.82999,11.8596,0.913017,353.513,1.21725,0.92166,122.942,5.00316e-05
97.4119,0.921959,2.70123,10.828,0.558902,75.6916,1.03708,-2.21266,11.9317,0.0537079,52.0851,1.52648,-1.7605,9.86152,0.948721,31.4043,-2.75047,-1.89759,7.06079,0.139775,94.8759,1.34374,-0.941925,123.669,5.86911e-05
134.32,-0.779486,-2.61866,17.3457,0.77783,66.2144,-0.0911925,-0.185798,9.16806,0.993528,61.601,-0.578355,-1.6699,11.4309,0.0123131,42.8176,-0.996478,1.07429,8.23018,0.0668026,92.7756,0.352298,-1.35576,126.465,4.47757e-05
101.718,0.342062,-2.27872,14.5249,0.0151575,87.7493,1.05113,-1.59424,14.1933,0.983314,70.6171,1.76145,-0.690801,12.1256,0.999247,70.444,1.18672,-2.74809,10.0761,0.0245601,109.769,1.76403,1.70205,125.536,5.5612e-05
101.26,1.62043,3.09228,10.8304,0.638097,101.12,0.806409,2.33308,10.2456,0.0159273,96.7936,0.883447,-0.956749,11.2202,0.0381051,71.9037,0.603094,0.870961,10.2883,0.999502,110.615,-0.392636,0.943148,123.62,3.40514e-05
120.042,-1.63984,-3.11457,20.2159,0.995886,118.307,-1.13212,-1.86629,10.9174,0.606192,70.9659,-0.705553,1.90358,7.17452,0.0263262,42.9897,-2.18109,-0.63824,7.90918,0.221023,169.353,0.679603,-1.96016,119.172,0.000133127
151.727,-1.2575,1.06863,14.093,0.919136,119.991,-0.0990009,-2.89167,8.06594,0.99246,105.381,-0.786642,0.540922,11.6793,0.412468,30.8987,-1.47244,0.418034,6.93727,0.0159343,188.416,-1.23429,0.540075,125.516,4.14012e-05
219.656,-0.648225,2.10173,26.3893,0.253354,210.305,-1.36027,-1.24962,24.7541,0.48714,159.013,-1.11622,1.1884,12.1322,0.0472759,34.9819,-1.21537,1.84122,4.91919,0.0536143,154.574,-1.53076,-1.1731,120.615,6.83219e-05
57.3795,1.1813,2.21889,9.0271,0.309789,50.9823,-0.945728,-1.95297,9.05027,0.0202367,42.6955,0.72665,-1.96894,7.27695,0.12836,38.2792,-1.11884,-3.10236,8.21719,0.220757,78.0001,0.341353,-1.49481,124.91,5.4803e-05
108.336,-1.62069,-0.471791,16.9894,0.73801,85.6166,-0.0741823,-0.855073,12.5573,0.0119798,83.9483,-2.82625,1.56324,5.50575,-2,65.2841,-1.74938,0.883377,9.27845,0.906773,228.243,-2.90445,-1.38715,125.458,3.88029e-05
109.686,0.570736,2.29266,15.959,0.0700681,67.7531,0.780584,-1.79996,8.22552,0.484986,48.4852,-2.81311,-0.160342,5.78311,-2,48.0556,0.937012,2.61197,7.65291,0.0141946,91.1338,-1.16864,0.987513,127.295,5.21657e-05
206.144,0.16182,3.01546,15.4488,0.82839,159.508,0.152498,-2.80453,10.5624,0.247079,112.875,0.00225364,-0.714746,14.8815,0.0190077,93.7494,-0.0437266,-1.47293,13.0698,0.0105101,482.569,0.533602,-0.33531,119.636,5.44536e-05
217.432,0.356468,-2.51568,13.1261,0.988234,185.89,0.232939,-1.84934,29.4715,0.0260168,107.589,-0.923022,2.52645,12.9082,0.0871579,73.699,-1.01371,1.06644,11.834,0.01845,62.4897,0.919383,-2.06208,120.162,5.97454e-05
131.769,-0.960281,1.37374,17.0003,0.900168,115.286,-0.135947,-1.81531,14.1381,0.035324,74.1077,0.379523,-1.61302,12.2242,0.0780491,73.6387,-1.97417,-0.204293,12.5537,0.216773,64.2033,0.499374,-2.52332,126.856,4.1227e-05
71.5022,-0.46116,1.01248,10.3825,0.299572,63.563,0.10457,-2.23325,11.9838,0.994254,42.4772,-1.31361,-0.610706,8.17084,0.0156969,41.0386,-1.72743,0.707257,7.98318,0.212384,30.2152,-0.838734,-2.11032,113.171,4.96659e-05
268.635,0.439662,0.620729,17.5513,0.0622173,85.877,1.07318,-2.66423,15.0548,0.701645,84.1198,0.897808,2.26083,13.9957,0.0146291,68.3283,0.920232,0.874135,8.44947,0.0256881,195.196,-1.73277,0.0690642,125.837,1.77005e-05
146.989,2.62809,2.33512,21.4189,0.0663104,105.408,-0.543181,0.79984,9.6896,0.925423,88.5573,0.929381,0.0374335,16.5133,0.0323906,81.7431,2.52899,2.86062,12.7064,0.990413,179.826,-1.63529,1.40028,124.491,5.75505e-05
161.308,-1.00889,-2.87077,17.4205,0.873828,75.7211,-0.972879,1.33497,10.8867,0.502225,45.3006,-2.06346,0.434702,7.29324,0.0194995,33.9429,2.65715,-1.77485,10.0833,0.212371,152.035,-0.338972,-1.80664,107.679,6.78894e-05
85.5377,0.447829,-1.67273,17.8894,0.897033,76.7002,-2.04589,-0.37249,7.2645,0.0158813,65.3274,-1.50533,1.73173,8.64174,0.195693,35.446,-0.459826,-0.935946,7.43934,0.0635362,103.797,-3.0051,-1.56098,126.909,5.91804e-05
109.191,1.41577,1.92928,15.5138,0.0180488,92.5697,1.01711,-1.51878,12.6491,0.0163502,79.4739,1.16049,-0.581339,15.5713,0.0376994,76.251,1.72192,-1.79197,13.4429,0.901675,42.1467,1.95781,2.35676,125.819,2.33306e-05
97.8218,-2.65211,0.77002,13.203,0.140143,95.6423,-1.35595,0.20276,12.0495,0.0609611,86.1953,-1.65512,1.01698,11.691,0.0402011,82.7001,-1.43047,-2.1773,8.56827,0.770833,138.882,-2.83297,-1.96491,124.003,6.06586e-05
98.897,0.03666,0.746103,7.38744,0.00907338,77.0145,0.44638,2.91235,10.8657,0.0160932,49.7579,-0.948625,-1.10479,8.20545,0.911641,34.8884,0.188663,-2.04473,5.83547,0.998183,34.7408,-2.02993,-0.442227,123.388,4.46316e-05
123.399,0.179096,2.0468,20.3498,0.588273,57.6065,-0.525018,-1.43592,4.82924,0.0161638,49.1001,-0.33482,0.450438,8.29556,0.0233004,36.6589,-1.0942,-0.4821,5.09539,0.0119738,49.5746,-0.922195,-1.23206,124.176,6.06517e-05
115.029,0.649065,1.31876,16.566,0.999795,83.4375,2.29165,-3.05796,13.19,0.0508464,65.2706,-1.92256,1.78051,12.0882,0.0448376,53.6005,-3.33721,2.73276,8.69151,-2,43.4144,-0.791893,-1.37457,125.399,4.11941e-05
251.525,-0.17221,-0.234083,32.5416,0.058161,140.131,-0.77527,2.23857,14.1534,0.00986578,128.174,0.415097,-0.136154,14.2349,0.015215,90.7395,1.38889,-3.10547,13.3888,0.416134,155.33,-2.80691,0.437883,118.034,5.48841e-05
148.728,0.666948,2.56728,11.8406,0.0109476,98.6896,3.16746,-0.269997,18.0226,-2,83.0947,0.53116,0.0735394,10.7579,0.936097,57.8356,-0.787951,0.30092,10.6525,0.040568,133.313,-2.01394,1.2627,111.319,5.68095e-05
149.201,-0.201632,3.11859,15.7004,0.93959,83.4631,-0.447017,-2.0152,12.2811,0.0129413,68.3136,3.02907,-0.366458,14.378,0.239713,67.4563,-0.0482285,1.68288,11.1994,0.878484,21.0192,-2.89567,1.96611,115.749,5.65465e-05
204.457,-0.302261,-2.1997,18.2772,0.0341642,174.442,-1.25491,1.66874,18.7099,0.026506,139.199,0.884767,1.52645,20.0007,0.0218894,57.031,-1.1806,0.902453,6.59685,0.0286772,150.493,-0.634999,-0.901422,124.761,6.72241e-05
173.276,0.207354,-2.41477,22.1974,0.71592,129.132,0.679861,-1.27924,21.4991,0.0126196,113.383,-0.541822,-1.4011,24.5969,0.893886,110.357,1.00405,-0.194477,14.0898,0.998573,769.173,1.27503,-0.158203,125.004,1.46932e-05
132.389,-0.707596,1.23777,13.7501,0.894457,89.5419,-1.57084,-2.16927,11.6241,0.0531189,52.7843,-0.400759,2.10768,7.795,0.00835706,52.1705,0.158912,-1.78617,7.41356,0.999196,65.8297,-0.691535,-0.907075,126.918,2.60531e-05
266.658,0.396706,0.713372,36.0104,0.245845,151.671,0.414987,0.184683,16.2716,0.115667,146.928,-0.310427,3.10467,19.6745,0.866815,77.8794,0.654225,-1.65238,12.0573,0.0551214,110.412,2.34399,-0.188141,124.107,1.68965e-05
151.615,0.432218,1.63998,18.5293,0.23128,61.8319,-0.00215839,-2.41758,9.1458,0.959444,45.8608,1.44893,0.591249,9.0579,0.0259687,33.4879,-0.33911,0.69075,6.97719,0.0318272,49.8177,-2.26595,0.983831,122.981,6.96029e-05
126.74,1.81503,3.05738,16.4786,0.612367,126.197,-2.14122,1.57115,22.0827,0.069997,96.9334,-0.0237173,-0.437201,14.6126,0.024767,44.6765,-0.709953,2.16226,8.50229,0.999095,274.258,-0.506818,0.666901,124.73,5.63629e-05
126.819,0.215213,0.603797,18.9113,0.0474583,105.688,-0.248127,-0.2099,10.0103,0.0733146,60.572,0.412131,-2.54963,10.6992,0.979383,52.2942,-0.543416,1.05497,9.10396,0.0502884,175.307,-2.80302,-0.936194,121.388,3.57417e-05
105.153,-0.324534,-1.18283,14.6305,0.019411,84.4327,-0.754366,2.58529,13.0752,0.815847,57.4256,-1.42623,-1.50051,11.242,0.0471996,30.5328,1.18525,2.50969,7.38629,0.0555361,169.069,1.78265,-1.62402,116.252,5.24803e-05
101.906,1.70661,-1.04388,9.51149,0.470896,92.6547,1.03706,-0.540153,12.0448,0.0502178,91.7651,0.153586,2.36085,8.8332,0.931779,47.7085,-0.5023,-1.67919,7.37482,0.032859,46.1725,2.75325,0.694766,127.89,6.8889e-05
137.833,2.75803,-0.440715,15.627,0.306889,99.1085,-1.57334,-0.832866,20.9754,0.0468663,76.968,-1.37452,-2.42963,11.3913,0.464195,74.6544,-2.54394,-2.01517,17.4026,0.0376712,169.818,2.04142,-1.17796,119.419,5.40321e-05
78.7213,1.05164,3.04031,15.0057,0.0398182,75.1664,0.114468,-1.56687,12.4315,0.041643,51.7591,0.17913,2.61387,10.1922,0.0323702,47.7508,0.683503,-2.4888,9.76721,0.236225,59.706,-1.72364,0.286538,125.13,4.51157e-05
391.002,-0.556706,-2.43077,34.8453,0.752663,194.492,-0.773565,-1.98786,16.4286,0.0156281,95.0222,2.12079,2.98972,12.6413,0.0113469,61.1682,-2.41887,-3.00806,8.62308,0.0462077,733.43,0.841044,0.11273,125.793,5.6681e-05
164.405,-0.477649,-1.91294,25.7093,0.465043,121.21,-0.561699,1.53812,11.1495,0.0589158,63.6953,-0.133858,-0.529817,11.8626,0.95358,56.2612,0.40259,0.48106,11.3892,0.898048,84.0211,2.19885,0.876871,124.054,2.65915e-05
168.25,0.899672,2.42729,19.9665,0.617089,98.072,1.23597,-1.27388,15.1549,-2,47.2512,1.85659,-0.842175,9.11662,0.0148468,36.5925,0.810998,1.20785,7.53776,0.0558871,100.82,-1.27825,0.596581,125.752,3.05851e-05
205.16,-2.1119,-0.410302,18.6187,0.0200221,66.4076,-1.69556,2.35886,10.482,0.0203129,32.363,-2.97339,1.64367,6.23811,0.19233,30.8539,0.372302,0.391577,5.64658,0.99076,75.4039,1.02251,-1.02141,123.349,4.94682e-05
188.448,1.22143,-3.08003,28.2794,0.0187066,172.975,0.466839,-1.52684,30.245,0.982737,96.986,0.753842,0.904091,12.5873,0.975252,84.4679,0.109873,1.77074,20.2155,0.0949758,31.8765,-0.963136,-0.926846,124.124,5.85036e-05
117.278,1.08824,1.39275,13.2416,0.828024,113.907,-1.0976,-2.48573,14.2582,0.0195981,62.4339,1.48684,-1.57666,11.6367,0.0195236,37.5633,1.59706,1.07574,5.39952,0.121716,110.904,-1.45014,1.46875,128.022,5.30901e-05
199.375,-2.1504,-1.89817,27.6374,0.0297067,194.107,0.00357075,0.938398,33.2365,0.371611,89.8657,-1.25118,-2.2111,13.4302,0.0134275,68.9479,0.850411,0.0403273,11.1185,0.225972,139.993,2.10237,-1.99165,124.939,4.37292e-05
164.321,-0.718493,-0.920965,14.0113,0.995586,127.888,1.83189,2.09607,18.673,0.0327875,91.2382,0.924029,2.30128,12.6604,0.235689,71.1259,-1.47746,-1.4443,12.2944,0.0116401,24.3865,-0.00753465,-2.90138,124.239,4.6437e-05
75.5453,0.55301,-0.14631,9.38866,0.533702,68.646,0.0273312,-2.42322,7.10353,0.20766,46.989,-1.34567,2.01111,7.34601,0.562074,32.642,-0.189129,1.71895,6.48047,0.259736,57.223,-2.79768,-1.16749,120.172,4.80018e-05
216.615,0.674658,-2.55035,25.7714,0.697894,69.8008,1.54242,-2.48529,8.44381,-2,61.571,-0.829373,-2.65414,7.06213,0.0391406,51.8047,-0.447263,-0.727344,11.1681,0.033721,232.97,1.07734,-0.99995,124.332,9.55752e-06
219.329,1.87979,1.84042,21.7573,0.0152232,96.8666,-0.27618,1.05501,16.627,0.873468,53.5843,0.185609,2.94216,5.43034,0.0210297,50.5308,-0.283067,-1.77417,5.6055,0.998503,217.412,-1.37092,0.300544,123.207,5.79965e-05
111.171,1.48277,1.74342,16.431,0.0191195,57.6001,1.611,2.82525,9.06512,0.018973,51.4843,0.458637,1.67606,9.55708,0.754843,36.3803,-0.114747,-1.6189,5.06351,0.0425046,116.758,-1.51115,0.439469,123.611,7.41878e-05
136.477,-0.0952882,2.18515,16.3116,0.034535,117.854,0.114295,-0.710801,17.5905,0.0227934,94.9979,0.226495,2.73278,11.0769,0.0199806,58.8223,-1.12091,2.86746,7.2779,0.845602,138.19,-0.640882,-1.20032,125.632,7.47848e-05
176.312,-2.03,0.247331,20.5642,0.188303,140.169,-0.586863,1.85392,15.2471,0.0243388,100.01,-0.404859,2.5929,11.2912,0.0461787,34.5109,-0.549115,0.196033,4.67124,0.998558,166.186,-1.43764,-0.334513,123.752,4.96704e-05
222.794,0.103828,-1.03903,33.7404,0.0288597,107.174,1.07298,1.18217,15.658,0.998176,94.5764,-0.0301457,-1.45413,11.5396,0.685923,87.5423,1.76992,0.929064,13.9692,0.0694304,286.708,2.67112,0.208555,121.809,5.17259e-05
175.631,0.847751,-1.94839,16.8687,0.0239428,98.875,0.831608,1.38263,13.3863,0.296372,96.0296,-1.87039,2.43955,15.7995,0.693855,72.7159,0.363197,-1.5223,9.38053,0.137397,126.417,0.748275,-0.194029,125.454,5.31961e-05
90.4783,0.893788,1.43021,12.0026,0.0459036,72.8391,-0.681391,0.984481,11.8012,0.647468,51.3844,0.528033,1.09877,7.53213,0.0197077,46.2003,0.0897946,1.75414,9.87695,0.0381507,128.962,-1.56754,1.15463,137.014,7.20492e-05
140.711,0.864138,-2.24696,16.4686,0.624357,122.51,1.31697,2.22961,16.4258,0.946164,79.1377,-2.69891,-1.10604,15.3741,0.0889842,74.8618,1.53083,-1.86847,9.47535,0.0261866,96.7886,-0.0743079,-0.347929,124.76,2.62104e-05
116.216,1.05933,-0.266887,17.4272,0.991773,113.375,0.353349,0.293299,14.0946,0.492569,96.1111,0.684608,-2.61468,9.30634,0.00916937,50.2234,0.776754,1.15399,9.18558,0.0137998,120.71,3.0485,0.675242,123.009,5.16751e-05
124.352,-0.577012,-1.55337,24.8744,0.848075,82.0033,-0.219265,1.68203,8.29169,0.0428357,50.5262,-1.36341,-0.401041,8.07722,0.969262,36.9684,-1.16348,2.98498,5.87485,0.0380941,55.5216,2.02711,-2.6942,122.444,5.42115e-05
173.233,-0.234705,2.70576,17.1601,0.054084,159.363,0.153342,-3.00415,13.8405,0.617976,65.7116,-0.0387706,-1.26044,11.8676,0.01346,56.7564,-0.361117,0.29782,8.81715,0.0315099,352.614,-0.198803,0.871436,122.546,5.62931e-05
102.032,0.0873016,2.81043,14.7941,0.992432,91.5862,1.43532,-0.190395,23.6943,0.0413346,51.1176,0.52512,0.521954,6.81718,0.138897,31.8835,1.6744,-2.94916,7.0932,0.989671,21.7191,-0.112397,1.20559,132.249,3.51504e-05
163.248,2.54879,1.93997,21.9819,0.84922,160.042,1.07021,-1.27371,25.3816,0.209831,130.314,1.14723,-1.99656,13.8512,0.0105086,42.0787,2.54766,2.55136,7.62125,0.0674749,127.694,0.691808,0.174237,122.964,5.63333e-05
169.203,0.640832,-0.442697,18.6006,0.960553,112.972,0.720879,0.284965,17.1352,0.333745,50.3687,-0.79528,1.50152,6.01342,0.0157233,49.0767,-1.97218,0.613727,6.8312,0.0339684,271.738,3.12083,1.55028,126.538,6.8887e-05
163.718,0.715998,2.30909,18.9104,0.999152,156.937,0.846964,-2.00733,12.214,0.0169726,104.705,0.717594,1.69552,12.6969,0.0391707,84.7272,-0.123598,-2.11448,16.4706,0.819633,180.972,-0.665063,0.14315,125.544,4.21934e-05
89.5261,1.88241,-2.94473,10.35,0.042554,73.0499,-2.33626,-0.594084,6.17194,0.968898,58.1453,-1.72038,0.719751,8.52848,0.210655,55.8582,-3.80984,-2.84655,8.67009,-2,54.0416,-2.85481,0.0608169,131.527,3.20776e-05
126.881,-1.16335,-0.619133,12.1615,0.022593,97.6391,-0.516556,-2.08503,9.31497,0.973645,94.2817,0.126103,-2.444,10.0199,0.292007,66.5561,-1.10721,-1.33269,6.80115,0.178464,450.636,1.64456,-0.194928,124.909,5.5274e-05
140.559,-1.77556,0.608862,13.6363,0.960628,87.7168,-2.10053,1.2541,15.3206,0.0704482,83.8434,-1.23411,1.7192,12.3049,0.363907,80.2867,-1.63714,2.14106,12.8883,0.154577,208.085,-1.39159,0.0893505,125.013,4.51624e-05
65.4778,-2.53808,1.56488,16.0972,0.169746,53.3923,-0.866172,2.538,8.97651,0.626842,47.0024,-2.64563,-3.0016,7.69513,0.0361476,45.5275,-1.67727,1.75503,6.27608,0.0297044,155.788,-0.708171,-1.66285,123.278,6.0479e-05
269.99,0.507299,2.21398,16.4762,0.961916,71.9634,-1.6253,0.065323,13.1194,0.0397151,60.518,0.449784,-3.09912,7.1598,0.391237,58.6874,-0.165852,-0.77629,9.73116,0.979848,209.986,-1.17344,-1.4915,137.133,6.58908e-05
144.341,0.368795,0.865821,18.1124,0.998257,109.383,-2.08287,0.750118,17.9103,0.0464908,45.6179,-2.49811,-1.56288,6.20987,0.027975,44.0212,-2.12521,-2.4922,8.5617,0.00991787,65.9207,-3.02224,1.06498,124.635,7.36696e-05
130.799,0.886453,1.97516,14.1264,0.133463,98.9715,0.770214,-1.70244,13.2036,0.996555,78.4926,-0.635601,-1.29975,10.3571,0.0106162,59.1891,2.29075,-0.63792,10.1185,0.0472898,65.3845,1.5519,-0.785773,125.573,4.85744e-05
341.406,-0.175438,-2.67551,30.5886,0.979005,154.932,-0.319639,0.642634,18.3478,0.0480821,67.5717,-0.432321,-3.02069,6.00831,0.0145999,54.7928,1.99136,0.983869,7.73917,0.0337834,145.557,-0.518066,0.581511,127.012,4.39184e-05
137.698,0.652936,0.625463,14.3359,0.9951,95.0033,-0.965325,-1.85536,11.7872,0.00864245,60.3991,-0.154704,-1.46764,14.6987,0.82263,60.1313,-0.609781,-0.230236,10.7357,0.550624,205.453,3.03144,-0.712979,122.54,6.2491e-05
195.676,-2.00496,0.939683,20.1409,0.193057,155.191,-2.53209,1.1286,14.6182,0.4105,94.6705,0.311076,-1.05345,11.6612,0.99957,65.7781,-1.66828,1.72307,13.3161,0.328151,303.869,-2.50841,0.273912,123.897,7.28576e-05
154.435,0.620131,-0.0418531,27.8451,0.812162,63.8165,2.7972,1.67938,10.8941,0.0530727,55.2596,-0.100205,-0.00340219,11.0656,0.0246949,55.0511,2.36045,1.56641,9.46808,0.92154,159.544,-2.36911,0.495757,123.531,3.73552e-05
204.377,0.768865,1.06095,13.9123,0.967218,175.83,0.518197,-2.54783,19.5471,0.994407,154.32,0.504599,0.372345,14.4911,0.0105258,79.1041,1.46516,-1.61112,12.4196,0.0158368,88.2503,-3.05847,1.21299,121.509,6.49022e-05
126.465,0.355835,2.70501,12.0134,0.00967904,112.103,0.267258,2.07898,11.8307,0.973723,69.4805,-0.488982,-1.46225,11.6189,0.0728851,50.6212,0.984298,-0.266858,10.1807,0.886453,132.65,-0.477273,-0.272291,123.579,2.43554e-05
119.544,-0.049245,2.39485,16.0572,0.0414794,101.847,-1.09093,-2.63907,11.9347,0.0129076,101.148,0.1141,1.64516,8.51779,0.16854,71.6088,-1.73059,-0.888269,10.1491,0.997346,187.034,-0.309154,-0.95254,125.058,7.32638e-05
203.343,-0.535142,-1.9598,15.2876,0.92757,147.799,0.952788,-0.491468,15.7885,0.770586,122.517,-1.35969,1.24417,20.217,0.0216757,52.1109,2.65585,2.73753,12.7541,0.148994,204.563,2.04587,1.87747,123.09,4.89055e-05
208.317,-1.02241,1.99158,30.0373,0.077709,162.822,0.224923,-1.26931,14.0831,0.0119978,118.503,1.03425,-1.12743,13.2779,0.992556,68.8421,-0.530825,1.54965,9.97517,0.015574,24.5084,2.36538,1.18915,111.097,7.16099e-05
115.216,1.62425,-0.939294,16.9469,0.0424164,96.0919,0.912522,-0.502159,16.9355,0.0152312,91.8677,0.349901,2.1342,15.4454,0.962377,71.6765,0.977373,-2.86261,15.7248,0.186617,22.6697,1.15654,-2.72226,125.07,7.68188e-05
196.293,-1.91878,1.67648,18.651,0.01413,62.3589,-0.993995,0.776665,6.76615,0.997918,60.8843,-0.764062,-1.56547,8.10628,0.927424,30.4255,0.795503,2.77238,7.26347,-2,133.953,-1.71765,0.339193,124.673,6.44308e-05
196.965,-1.79323,2.50793,28.8819,0.0915583,190.916,0.987333,-0.39595,30.9106,0.152808,162.892,0.357349,-0.249947,6.5402,0.0853034,132.545,-1.19523,2.14406,18.2796,0.815073,115.135,-0.736981,-0.648565,124.137,3.82893e-05
139.228,-1.54398,-0.0696446,17.028,0.987898,66.0879,-0.0168132,0.0970139,11.1954,0.13149,65.2433,-0.252891,2.35154,11.9314,0.952056,59.9627,-1.84275,-2.25286,8.61625,0.0136687,83.6084,-2.49692,-1.72498,137.92,6.53281e-05
278.112,-0.933843,0.182889,20.4469,0.272886,210.561,-1.57204,2.99006,25.2112,0.947543,119.678,-2.14844,3.02847,16.1571,0.072144,49.3325,-1.58361,-0.212612,9.69813,0.529255,134.019,-1.39574,-2.05043,126.847,5.28652e-05
161.428,1.03977,2.34405,14.4961,0.996401,108.231,0.218343,-0.928796,12.4642,0.00972882,55.2935,0.288904,2.67766,11.5624,0.0411151,53.8067,0.806393,1.61741,8.12771,0.0111026,94.2933,0.341693,0.562294,124.403,7.16138e-05
157.533,0.245512,-3.01824,18.5305,0.0693701,142.322,1.69474,-0.107027,27.0603,0.836394,108.004,0.363564,1.93634,17.3574,0.015331,68.43,-2.33658,0.674113,14.8146,0.0482306,318.405,-1.0868,-0.47599,122.519,7.26533e-05
175.709,0.888297,0.49074,19.1099,0.469619,100.169,1.81423,-2.08325,11.7365,0.166933,56.6302,0.790061,2.73666,12.4735,0.0409287,37.0956,1.32871,1.53431,9.27731,0.0446117,44.687,-0.389129,1.45404,114.411,4.00228e-05
145.935,-0.388877,-2.42546,18.8579,0.0396643,108.566,-1.62959,-0.113217,18.5469,0.03916,88.8312,-2.14145,0.905535,11.8554,0.992412,36.1165,0.145921,0.334384,6.20656,0.997288,134.925,2.98834,-1.14687,125.252,5.24785e-05
105.957,-0.847158,-0.89459,17.7991,0.505389,104.364,-1.76192,1.71739,15.5565,0.985192,77.8302,-1.17874,-0.166433,18.0431,0.0340533,72.9839,-0.713757,2.84076,11.7698,0.0244873,33.8589,3.08594,-0.872253,122.228,4.50101e-05
188.03,-2.6497,0.684967,17.5786,0.293777,109.26,1.23929,2.13636,14.014,0.165093,95.8413,-2.05651,1.10272,20.4449,0.0589738,71.8373,0.652809,-1.71481,15.7394,0.025181,214.876,-1.94159,-0.439747,125.02,4.99715e-05
173.776,-0.0637267,2.49551,22.1041,0.0451014,148.013,-0.766873,-0.839723,32.8952,0.0679922,135.431,-1.30721,-0.324023,13.9488,0.980246,119.472,2.24979,-2.0656,14.1631,0.0423504,140.203,1.81089,0.757687,121.77,5.05767e-05
99.2984,-1.75194,-2.03026,16.7059,0.908084,56.5951,-0.677869,0.70039,10.045,0.0204117,56.5623,-1.77736,1.81071,10.0315,0.22783,37.4539,-2.63121,2.08732,5.81704,-2,151.689,-1.93833,-0.661,122.791,5.21429e-05
112.788,0.160663,1.58284,11.8373,0.0143606,86.0016,-0.0325655,3.07433,15.1763,0.0175217,79.0406,1.0775,-0.937653,14.469,0.0226304,49.221,-1.69431,-1.4935,9.89685,0.998461,78.9892,1.02397,-0.53438,123.445,5.67397e-05
113.396,-0.403316,-3.11145,7.32918,0.0476256,99.6621,0.854199,-0.35487,10.316,0.0263522,77.2785,1.9824,1.19501,11.1557,0.110431,71.3495,0.639307,0.0879242,5.71236,0.939483,152.826,-2.60155,0.363946,131.931,5.0823e-05
133.105,0.651486,0.287003,13.3772,0.0163467,126.707,0.24385,-1.98994,13.702,0.0205046,74.6896,0.415206,0.966521,9.46679,0.100992,57.4797,-1.16612,-2.65419,9.63314,0.995875,83.8773,2.84011,1.33938,124.229,7.12444e-05
156.291,-1.98955,2.9076,19.2839,0.443187,91.032,-2.13763,0.392284,12.8111,0.978431,62.3984,-1.63378,-2.74616,9.57392,0.0864249,49.2556,-0.571829,2.23154,7.16395,0.359291,236.729,-0.489854,-1.36613,123.253,6.44059e-05
156.704,0.0549772,-0.86605,19.2873,0.0119261,89.3179,-1.48095,-1.31808,17.1765,0.0230949,75.3471,-0.598904,1.41308,9.94275,0.996231,33.1477,0.811283,-0.0439418,5.68271,0.0531571,182.387,2.88361,-0.348341,123.427,5.82825e-05
152.779,-0.30089,-0.306283,20.7782,0.236386,88.5401,-0.28366,2.25465,16.1839,0.871921,83.2696,-0.111166,-0.935059,10.6858,0.0101305,60.5433,-0.788396,-0.806729,9.66158,0.386252,80.2898,2.7792,-1.3707,116.48,7.02939e-05
89.1417,1.79977,1.1881,8.66715,0.716097,63.9034,-0.19733,0.242758,12.2901,0.109587,53.3595,0.929025,2.72061,7.92085,0.254221,37.9204,2.07547,0.695776,6.49444,0.0645151,91.4116,-2.18343,2.14254,122.815,5.59133e-05
229.539,0.298354,-1.53884,21.4877,0.0309845,126.036,-0.775265,0.222941,18.4935,0.0298175,108.691,-3.35121,0.111662,16.7999,-2,50.3528,-0.620203,-0.733474,8.04858,0.0142048,353.691,2.47549,-0.330252,122.507,5.36302e-05
117.292,-0.709776,0.626735,12.3633,0.962327,98.8971,0.0344915,1.39798,10.348,0.0109428,67.433,-0.780876,-0.0631553,9.74459,0.0266511,54.129,-0.710101,-1.46786,11.8494,0.0225433,195.424,-2.19915,-0.0193472,125.092,4.43298e-05
215.276,0.199222,2.90285,27.7517,0.276955,126.837,-0.161794,2.09787,15.3891,0.987513,68.7872,-1.4861,-1.25454,13.1554,0.0242982,59.6122,2.42105,-1.24566,11.2925,0.0257038,253.443,-0.227857,1.11878,124.564,5.44783e-05
87.9008,-0.685861,1.5028,13.5038,0.223319,66.0202,1.10263,-1.72061,11.1454,0.592196,65.9628,1.20536,-0.31379,10.1122,0.0136166,59.0757,0.68007,-2.72455,9.22572,0.973831,11.0322,2.79069,2.47139,121.662,4.87664e-05
